0	0
0.250000000000000	0
0.500000000000000	0
0.750000000000000	0
1	0
1	0.250000000000000
1	0.500000000000000
1	0.750000000000000
1	1
0.750000000000000	1
0.500000000000000	1
0.250000000000000	1
0	1
0	0.750000000000000
0	0.500000000000000
0	0.250000000000000
0.125000000000000	0.125000000000000
0.375000000000000	0.250000000000000
0.187500000000000	0.312500000000000
0.392045258349701	0.613635775049103
0.332240570088812	0.434221710266437
0.671172982351183	0.415817544122043
0.188808457937691	0.581706894751625
0.261034340570346	0.784763433715154
0.461472896161586	0.802500899891462
0.618641192336717	0.637531640980941
0.808083999287701	0.565336885093466
0.782610870874618	0.783145350540342
0.626728603932079	0.870582938408881
0.875000000000000	0.125000000000000
0.821005763339392	0.303994236660608
0.621589665900018	0.193087918831505
0.375000000000000	0.0937500000000000
0.116185028987649	0.875000000000000
0.437500000000000	0.0468750000000000
0.375000000000000	0
0.312500000000000	0.0468750000000000
0	0.125000000000000
0.0625000000000000	0.187500000000000
0.0625000000000000	0.0625000000000000
0.187500000000000	0.0625000000000000
0.250000000000000	0.109375000000000
0.326539799460024	0.699199604382129
0.361253618365966	0.793632166803308
0.426759077255644	0.708068337470283
0.125000000000000	1
0.183092514493824	0.937500000000000
0.0580925144938244	0.937500000000000
0.156250000000000	0.218750000000000
0.281250000000000	0.281250000000000
0.250000000000000	0.187500000000000
0.748294832950009	0.159043959415753
0.812500000000000	0.0625000000000000
0.685794832950009	0.0965439594157526
0.259870285044406	0.373360855133219
0.188154228968845	0.447103447375813
0.260524514013252	0.507964302509031
0.353620285044406	0.342110855133219
0	0.875000000000000
0.0580925144938244	0.812500000000000
0.0944042289688454	0.540853447375813
0.0937500000000000	0.406250000000000
0.622684898134398	0.754057289694911
0.704669737403349	0.826864144474611
0.700626031605668	0.710338495760641
0.0937500000000000	0.281250000000000
0.125000000000000	0
0.875000000000000	0
0.937500000000000	0.0625000000000000
0.224921399254019	0.683235164233390
0.290426858143696	0.597671334900364
0.904041999643851	0.532668442546733
0.910502881669696	0.401997118330304
0.814544881313546	0.434665560877037
0.498294832950009	0.221543959415753
0.498294832950009	0.143418959415753
0.375000000000000	0.171875000000000
0.766305435437309	0.891572675270171
0.688364301966039	0.935291469204441
0.0944042289688454	0.665853447375813
0.130517170285173	0.767381716857577
0.501706776219998	0.425019627194240
0.362142914219257	0.523928742657770
0.531609120350442	0.514726659585573
0.480736448080793	0.901250449945731
0.355736448080793	0.901250449945731
0.375000000000000	1
0.875000000000000	1
0.891305435437309	0.891572675270171
0.523086491175591	0.332908772061022
0.540057044249152	0.720016270436201
0.505343225343209	0.625583708015022
0.255517170285173	0.892381716857577
0.721297714619705	0.248541077746057
0.848002881669696	0.214497118330304
0	0.625000000000000
0	0.375000000000000
0.644907087343950	0.526674592551492
0.563364301966039	0.935291469204441
0.544100750046832	0.836541919150172
0.713362595812209	0.601434263037203
0.739628490819442	0.490577214607755
0.795347435081160	0.674241117816903
0.746089372845287	0.359905890391326
0.904041999643851	0.657668442546733
1	0.625000000000000
0.891305435437309	0.766572675270171
1	0.875000000000000
0.625000000000000	1
0.910502881669696	0.276997118330304
0.937500000000000	0.187500000000000
1	0.125000000000000
1	0.375000000000000
0.646381324125600	0.304452731476774
0.625000000000000	0
0.560794832950009	0.0965439594157526
0.188609684778998	0.829881716857577
0.0652585851425866	0.758690858428789
0.112460699627009	0.716617582116695
0.0472021144844227	0.707926723687906
0.0312500000000000	0.156250000000000
0.0625000000000000	0.125000000000000
